video_id,final_views
ylLbMNlzcLY,877
Ej-7Jr4qWNI,878
frlnwh6U4RE,610
YqLUeCe4v1Q,59835
ewpckp9vfkU,5591
wTtvJ5i4fTk,1332
Coy-YfjHkO4,57838
IoK-RRqqooE,7501
lgdJn7kc28E,7704
4GSgpKt0Gko,29543
e6KgC1UX90U,14431
IXhPbtaz58Q,778
xVPV7OcIG-k,41240
DNbrzjKNNd4,33007
kLQInyT0uZU,373
TQAHNeGEmos,10720
X73LBL_d6TQ,1064
WiZCAVobwoQ,9269
m0oIY-oMehA,30772
aqYQLG-MzvU,1140
fi-8rSblLjs,7779
QVgKGg-jw1I,33987
9dAZmnirWFw,2887
DGLDQa5Hlw4,873
FQ9_deQx2h4,21301
zxPRwlaJpxE,106145
dQViNQFW6qM,26179
kK5x__6AoTI,27881
e2p3Xo0VKJs,1890
2FWZ1cZuGL0,1020
CHMlI9JoEd4,641064
tN7idsDUryo,40305
i1tA56HMBJU,41282
VsYLNXUOOhI,429540
XsjfiuxR8LE,15120
HYFmGd9xH9w,6216
f3KArV6sIM0,8838
iS9rGr3YmBQ,3827
C0Rrbe4CJiY,1078
W3rhvVZhD0g,1078
sxqN0YqhiCg,14289
AaHzidAxabA,22
D1IyOJE6YOU,454
nVx7w11lYDg,9606
Wk5-j7LHLCQ,82832
9Ip9zypvc7w,9171
2K9UIbyktKo,2645
Y27DVSxsS_E,4167
xGAwjkUDR3A,28665
yfQkCiJ41o4,488
XGE2IcubmnQ,1796
7ssv968IIEs,41882
CVv91HMWTDc,9337
QiZXN17ojpQ,1883
DedH0IY2ESY,470428
GuKLXzhUTZo,37399
7Qa8Jhbdti8,1485
JxHtBMwHODE,5879
MU-hqqWhdbM,26421
UIkLVR3_aNc,4220
4wGSwFqFkyU,1428
s9WbAdXpZYs,1805
uhU67wUL3Zo,1117
h7krc5Mcjvc,5931
mqiI8plAMvA,28274
isNYireza6I,5688
5uKYyG-7U6k,2544
FsmRNeNjhpc,10
8DzUAEvKaaY,23997
kfR49pFfzp4,105400
ntCbnvFcuwk,17725
dgTxmWWXBDE,70755
A39j233kKNw,2025
j-nClg7maDo,349004
ia3Dj13vaYo,28620
E2pSC27ibuI,42441
0Xakt99r5hw,15
Yb2vYdhH41A,2103
q7hHuqevoEc,2343
qfPONN0ctdY,25732
9abTTgRGMXk,1965
xYucIXgBPSY,17503
apBcS-e55No,22914
sT5BZWzQuwI,24709
vO_kte8EEH8,1011
JRuZsapoS28,1031
otcokFsRrOw,163778
w1isVBDK6sE,2333
ZaAFklj4K9U,28678
CG-Bp3rYt6s,81163
Y84RIZJXr40,228390
vNxNBCT_Lmg,14429
NQvTvFgR3dw,11114
gXWaz2_niIU,3770
kSrJ3d1qFhE,35967
buXX-QiLu4o,1009954
af9Mm5FIoW8,82845
5c3N_p-k85w,53883
2uy3Mqd47ZY,29136
ahV5ohRku5U,66787
0GAMXCOFKKE,10618
YF5-nQjbmjo,19646
ItHhx99tKf4,35963
KFyKFU3S1aI,3765
irUuHtmu8Qg,24458
my1RkS7ni3k,14572
VOAvznCA4nk,1844
q5Y4QiVOYl4,15410
iJ8EZgOQD-I,31661
tKX6Vskfegc,5085
XqGoIrWTbKs,678
6PMsaAQjkuQ,17762
84hhqbAwaaA,1461
wXlOBxCBYxo,23335
TLkTib_YtIs,5664
aIwuTTpkHoQ,120711
Y7AUVf4AIrg,1799
udgW-igtVHI,24325
dcpc8QkORxo,250548
QLRCObgO7gs,28110
AH0Q6-LTig4,14342
ye_cNKvNAEY,365131
nqeNOaj0tSU,23938
wdGXxRlGlZU,1083
2ptK_yTtDEU,12991
EjK68fOgYXI,6292
1JfjwpayLO4,34235
tNrv_ypC0vg,1324
0zjl-NqDG0g,3414
TrOwGKhODk4,4049
gN3iB6prjIE,185
fmSmol2fnx4,14132
A__lwBJHpsw,17794
zxQIeRcDFwM,11918
6xb8G1Cf3SY,29574
a8-KjBmpPtA,42731
bjQ2hd3Eeg4,26021
GqMXY_ox5TQ,24353
zY2bjT91PKE,15466
WdZCkp6Oo10,118851
qJwYm3jZmS0,231
h-wBolAxJVg,560080
cu0eEGFbOI4,875
dZx3BySxYxY,20003
xjLJLuEXaIs,1055
bj5IOVlEjfw,3281
u2H55dtjpWQ,672
_Ys_HkbFigA,8855
auY55ZEIiww,19901
r-ayuhvG6Dw,10623
M7EP5RqTs40,66708
TGyu9TMot50,18445
JN2VGocG7bM,2268
OmkhJWQnLow,1558
Xq-_stBSvAI,328121
CIxjnMdE-0s,4405
td325_ifa_s,29636
KFmVZM7uL5o,3889
Q3FoJEPPEwc,901
KD2M6_kK5fM,4362
2jsL4YHLi4I,18661
9OjkkxSxgGM,10542
OrbgxHoRTD8,23445
1tioK9Q8uos,39200
wB4m7VSqeVw,30625
FsKR5ajwqFQ,1644
JL1OL60nhSE,2149
QMk1RHxcdmk,11831
f8C-VLzlZ_c,3002
qNmh_OFU3Hg,17966
Bt2XAj21toc,34288
7gLXtrZLkAk,39089
GoREvIudJU8,1888
CARoJS705hU,27667
t00_2cXXFIc,3399329
PuFjdyVQOrU,54480
zPeAoQQaGJE,32810
mNSdgO-qc9U,75435
gJCuXZMlwv0,55042
OEwDPa1korY,418
_ukW2hWmovw,87062
Fswavj9mNkE,1170
r9jZyY7LKBo,3842
tG95J3DCn0I,30390
Qqa7vOdlKb8,6341
fMMrr6U4NY8,34595
FisNAhwcQ50,51973
PWVbAIwu8r0,6863
ZLL2TI4U5_8,85503
p0hcjq51ams,37618
ONXVn3aYkIA,7502
eKji8LlAkAA,44137
zty6UmRfdHU,4047
KwNTDSZ0MFA,1870
goMZaWCuLSw,463824
LHudVUzojbQ,2904
jTWYagTc8qU,3412
zKFk1j_0ii8,17179
TvCFWuVVQGo,1433
IHzwOaXH6vU,27962
EJ0luCrWp-E,1598
R6s5fPb7338,1855
tcaUZKsmkxE,4506
_0auzKW9Ivo,13854
3XsBzcZRHgU,3481
-rFprwfFc0E,29948
bQ03W947DzE,148313
v9ZhYu9zR9I,14316
6dXJafPNvH4,1522
eEb7CVuknjk,210
gwaQHuwFBL0,15519
QDP-9Px5JfA,7751
Fut51RvRe5E,441
yn4K3zTLwZE,18503
Y8arBq-UlSM,283423
mUXyhFAFD3s,4396
xNGuBCKkRJs,8492
uO5iXMsnrp8,2295
9cO5n8Rl_yY,1039
09nAMc472Lk,351
FORZsicvMKU,862008
wlyCVMNprt0,29366
ro8h4Y8NRZU,198596
fbsTfoWNPY8,320969
LNrJIQCuJm4,8499
AVGoLONXdcA,4197
OBiYdlu4bNk,17540
pTU7OEeAFjE,1827
-A3GIk-pCJY,33150
wmaFFMOc4Tg,290106
BEX5wulj5K0,369855
xl82lrCxBNI,4732
Vv02rZFPrCo,3012
E7C9c48lBos,24878
87DAhvK8IHs,5651
0Y7vOI79ZSw,2333
A0VSWitahXI,176
9MuWdhy2eIM,388
k63XIPGspEo,5376
UE4KwbDlaJo,2796
z_Z1E-2EZPA,17343
0p5HHSsOZgo,14542
iM6RafusaYo,12974
BoAIw_sQ-sk,5722
W7FywealT5Q,6272
eusYXahkh-c,5636
9kNtNuyUQm0,3192
wl_G4gB_hlc,13533
pTHMAXtPwMM,2401
dPJxbY7J5Fg,362
1mcP5VZ52IU,114
R_Ou4D5KxbE,8541
8Rni1SgPB74,3245
hTNnGWC9arM,2108
CSqLj_W7klk,1344
G2Q8BLGOno8,942
ojkQeazVtCs,7543
bXIEcYzAH3s,3890
DxcIWtRrZgU,15164
1GPFkUFceIc,3179
4LjFU_zWiM0,3064
JmWmKZATutQ,1677
nArTKbn6EEo,7713
NCE_jAptZSU,20532
cuw9SKaOPD8,9588
37ryu9n3G2Q,4518
uMw3uFWxCvQ,9641
OKARL9CNt3s,7211
jJF41Qnip98,4193
0fjD7wpO_qE,17533
4iY4va78nxg,469
wm4cpu8AUvk,2586
7kB8kvhaElQ,13201
M65HmpTEF5U,18641
2uKGdtsrp_Q,740
63JP2TOCqhU,2878
3Xbf95zT4e8,270
6bcwA_Iv7W0,5818
eroXpdIOepg,32733
Z4avb0sFkRY,109
IJXLl8TJsLE,3961
DABFu5qSE78,10014
99zasMGkAJM,981
IwpIT8aCYWg,22353
MMXlU6Ni-Jw,5555
csYfmfB3MgA,875
y3Cw1KwFgnE,221872
yBnPdWd4MMk,3346
d2D5amF3aYM,14094
v0eyZ-L97Ow,2979
gms7YNyEwfg,40692
nQjfuN3yisc,13079
lKUGaKQpbdg,18296
jhp8z3FUCsg,9548
iAMnzckXPl0,55322
ZV9DWb0mZw4,18366
hb-tiEbJHjc,11270
HMBMrelG6dI,24792
ZmaK1JD4ry0,1462
oGXysxU84fg,18035
YoLbaxBLl00,7923
pObzWh3zQcM,2702
syaFpcVe7ds,24968
2dFtsuvLvaI,5617
NgtieqcGKGQ,17733
GixgwiCsSsg,12052
yVZhyVXZ144,14555
rUxK0TVTJ3I,2857
oBbqfjDFa9o,40299
r5I18-_7SWk,6066
dV601E4A7qI,4671
9OKUM-0G1Xg,1124
d8H6tbAgmpo,2112
qUybr4I3KV8,331
qaSX4WPuLhg,7184
h-FDoMezE70,36884
bMp1SQk2awI,109923
W0ry8VXlAoA,686
cmuxft1bJeE,9713
zqsBC_pKuvE,6035
-ajxeMwU6JY,33232
TX1haOl0Cdo,83
W3kCnkt-qzg,31653
a-l0zYr1vbM,36633
Ap-QIA2qtKg,1268
j0WpCf7MG5o,3798
_dO_UJGGL8k,216
0qqacjxEnUo,171756
juCWrleX9xs,2192
-KWXlDLwqUA,94640
l8Kcsa4XCfY,1594
15npchNIxHI,4440
8j_Xh_XwbOQ,107109
snZLKTkzxZU,45229
fs6ZqKeaqDM,22468
OXVDzbJV9gM,29202
dyuSIUrke1Y,4384
NrUmIWNT2TA,17307
c2UAm8uIHSM,13876
vhZ2mR_DjY0,457007
0j1pLwb1EpA,10865
P7AvGHekr6M,2326
fbPQ6JTASN4,3622
duaLhnvRpKY,38087
meTK2GoHNX8,28557
j6nCu09vj0U,2748
CqrXcNKI_Kc,8019
Lt1vtxCbiPc,83508
QsJrYw-hiK4,35420
2RoW8C3HzEg,7120
f2CTOJyy5WU,6621
hPGJVVJy4EQ,727
kpRjrFtJ144,15270
OBvtr0cUFF4,1492
qk7sKzfRJYU,1036
CvmSms7M76o,57661
AX0oTgavBcM,1047620
gshtoXb9CFw,24350
InmemAFtTNo,303095
AnNyHyuKaWw,9516
efnWYemZ5Ns,733
lpOFotZZg9s,30957
GNAEJTbTsx8,33716
bta8r9To3fA,1695
kWYPc4Yzbb4,31067
9NeYjRE5UKw,6010
I-sSHqUiy5U,7932
uEBxkHJxvxA,22025
NdQklKSeCcg,1237
83CtS2HtINA,18662
Ut7_nepTvKA,279245
MuK0_Zw9jJ4,35624
fIku4ZBougU,14716
SsE2T4lT5Lc,170897
byNoJdNXTA0,6327
tr9AJ7zvoVc,33593
j2jLN_UAjfI,35422
f3Xa-lrJqi4,669309
aXyKxO85Mp4,9563
chMLfy5Kx34,209552
LN5MDPwnKrQ,24089
DJrr6iSfYCk,78162
KvVfESWEIWU,2812
ZDgN3VgTQ6E,13684
0JRNFhAzz5E,15773
qiI8TrHwQ74,23037
IFNFLrC8L7U,74681
aubHiLG5Tis,51785
DKeYGV-SOT0,262683
RjWIvmjbjQk,8727
nLvJhZE2MaY,20497
ItVhWqH2VPE,25421
fbDWr9dhVkg,39456
c10BJFlvlMU,17222
HPuaGwMEK4c,20365
V11LprrZiTY,1482
LZJr7jQr2CE,15235
MNytApDRY6c,1440
15v3fr5nAOc,11815
1VHrdCNUJ_Q,1526
dneTPFinTc8,26455
Yd-IjmzgZqo,152615
rNwhjG75YdA,29430
Pcg4cOUIdR8,2321
-2ZXiiP3Ek8,43245
kCKDQoMnoZo,3810
-MVo4qGEH7U,80832
i025GYR6XHs,92630
7mafUHDRum8,914
fPsT5Pbg8wA,30349
mOmpYqfZvjc,3091
Qq_GW60BTh8,866451
Ay49Vxsp4RY,28173
bmv2mjkFTnU,3186
NLGOfRF2Qe8,11575
wjjFUaqxTuI,72117
by52WI9vBUw,15124
StXu2S_KRQk,1247
xzfDeR0patQ,1387
zFUG_E02-As,870
IM8wJ5Srxts,937
lIzLlHsg3ec,1056
xnBakhKUPY0,1489
ksuw_akxqjU,1423
0e4pwJAXkVI,2565
xXP0EcVB8Kc,5552
uNCg0-xdFgs,2687
F5iUccK8RXs,7108
YJLL9s9a8kc,9550
MTbZYc5W0FQ,10772
9-CcvvmO4Bw,7867
tdVPDeDPBWY,1142
hPKXobIK-4g,139742
VzhtmeckFVE,2646
UNIO9VGTNNE,7814
mF7CVG2a6eI,122173
nhgpqlHZsxE,963883
0Ta8JU42Arc,33262
Y5RO6hnQkAc,17744
KDNti6RP36k,21252
_DDRgQghnmI,3836
0Og99NJoZyQ,36466
PEfBGuuQU7I,12751
KTXKMVFMJ7w,175446
-CauWJGTuMQ,26960
75RDyz2orY0,1473
IHtvWPm4Y_c,906
iohtqZjbV2s,71827
OHox3cWotvw,1009
6F1XDEQSDyE,53241
5EfAyyCbOUM,2207
b8DlQlfCGvc,190
pgUEMtPrQ0k,33493
1R9eOQ89cB8,185
YHAvCzWSLVM,747
uOtAagps6p4,14897
dx3ThnlwTzs,22351
3Wm10MHu6Ok,50938
6SSFREOMyp8,57411
IgAUsYmMbL0,2140
A7pROtgM3HE,21489
3516PsyZ0Qg,3975
3e-1vBlCSeI,14863
x61C3b9haio,1102
MtEjkVL-3Cg,865
b3TwkHeZkp0,988
4ivs5PCTa34,47773
rgPMIgV86_o,2152
-HT-Tnse40U,1049
FqtrlgB2xo8,15102
jdzFqXppvo0,248196
JR6iG1Yw2o4,15919
PB22wdTQLks,27873
6bv7VLHceUY,1492
tIEyZGzCM-Q,204510
phS9JBNoO2g,1738
ur_APCE89S8,1933
UMxs73JW5ww,46792
sOCQGyHjoSM,4889
8avf9rbG9D4,139861
D1lpTtA0j0A,27585
FkbK4O9tTMM,20736
2D27V11kGk8,23769
hKj1wW0M-fI,7026
ErwFxR76w68,931
nbSeSwUSq4Y,9945
3bOnfslancg,904
9DTdp5Tfjkk,79035
Hk9CRUirzGo,683799
DxCH7mM3AF8,32947
wVVfr4HQU5o,5429
0cCP-IxMi5c,707535
QgObx96J6LY,11084
h1Y950aniN0,17812
tA3aWLK2mMg,79510
qmufvDZMOVM,11921
GOruMSv08go,8664
Mx2L2rkGc5k,16204
rzVGLm5bGSw,1335
sRzRSFRO0Y4,5765
jNMJ3fZhtZU,47411
bwsQCUtnkA8,12799
C_5Eg8LeXUA,99239
UKpcoeQacD8,12028
-ICD9AY_KPs,725431
J1KMSRoH8tg,21729
jHURJr32Nyw,11328
aZK0Gb6pjvU,10506
ajDhIpGySKo,33686
CYeAfyRiBpU,29241
309SyS3V2ZA,1658
gSxHg8EVNoM,1075
lDhTFXXW8rY,30844
TMC-Jg0pEV0,1162873
3OwyOmyLxM0,1937
0gAXYeYJTkM,44148
kAzVHD1twFM,31010
NeuPaP53XO4,21272
af5MDCKYOJs,2115
PcyOJsDMP2Q,2730
WXZ1l0Q0auE,18952
71qGTLjUid4,37117
2_z-5zKp0b8,42848
_ITeQn5S8sE,26548
UKpN_u-Bqj0,11296
InqRDrH0bog,67928
lZMra8BG7zE,49112
quzVFW_AqtI,24493
02FILob-mV4,26974
b05nwVj-T9E,29387
y7QZ4b7gTuw,585793
5Ibkfg7tAQY,75185
IslGHR9RTu0,783129
0wSpI4Q34vI,383545
pcjJQhXi260,837
ezqHAKRwH3A,24176
1gWub7kky30,2360
0l1sc-sjcGc,17712
S8KoGvZEeA0,460
VOF8uoXX-lU,785
8kPZQAsvATw,78919
HHA4fVC-axE,40142
TTr8rSqN5d4,20714
onCsWXWeve4,97926
-BLRa1c5tWw,968
qHQOdVGmHRQ,19631
ZP1XUSVAEhs,1086904
GlktjeRrh68,46300
LXHLLsi3WgM,5025
9niLYSrQAL0,857
XC6vtgF0-Kc,24249
Qo03EGkcQFM,8932
M1D5sewwYfU,2386
IgIvQNTerNM,18658
VcE4jOY88KM,756
P75xKwJfwZ0,204214
fi-pVUgjhS0,10929
IGSjdUqND8s,8384
tsgj6_HQhHs,5417
TBQZIRQcd40,20213
N6QBNeEq3ts,21936
XYiJ9yL31m0,2358
hqaNtaCC4_8,1140
ksEV2ElZQrQ,4457
rUDMy1rJbKQ,3431
RhP8Ts5ytF0,18047
erQRRZlj5tc,1925
AWYRdnzNmG0,22968
rSJ43zQq7ok,6345
ELclPtH6f4U,5252
sGpWkiuEwR4,1181
KkOdrgGv2gA,114366
f1OB97BtIng,79395
2JjNBWqyD8U,25036
LQSg0tu85ho,31382
_LDSBGS0Sxw,22096
1A3YJ7cUSaw,23840
SPLX6_4k4go,4588
T7mqtSW9HiE,9013
VwL_oz8X-kU,4188
4H123PcFnL4,15769
3Z1RnGuSQVA,73844
eMCN6LfI_ek,4383
GNLtJkuhv78,1835
idXi1iKFAuA,1831
rYXOQOEjfx0,147
TaQiw_RLWkI,1259
CtX_5-FgliQ,65
UCjJW-f-AUU,36
MUsZ2TZ8flc,6255
yis54WaVoGQ,54114
uHN6yNtOXDI,2452
a6mTX5v-C3M,27325
oDplBDkbNOk,3274
VUr9yf2lLwA,2389
tL49yFYJ0cI,2050
nns7pyaTPFc,3678
kLx4ce4h16k,2877
3y-hQ1xuEVU,4270
lDwJTjRpy7U,4345
kzN28kTdIyI,2689
IMog_E_fsmU,199
O9VWXJilTnI,7255
A_NANyZh3bc,1166
NTLvXWj6D9g,4110
giUD8Kumqoo,6441
NQMtOGETiZw,1053
lApZtN5Ig20,1401
oho7Hz2qshc,2485
lCh1iX67oEI,5091
-QXyycLFQU4,36110
PYPA2K_ipfQ,87644
vJIgjW2jswA,1745961
qmIjwYnQyYs,2775
VLTCHcljFOo,24196
6CW4A6m9iBA,322581
GosyjvhiclA,1002
M1rBJgqwROs,1807140
zAryZqPKoeo,37559
60h7P7v6rcg,3699
DSMH_hEkSF0,21788
GzJQDZ6m8M0,2247
2FM9rBTW-0o,41346
VsF6oJUgl6s,819
hGndQS3J5_g,9489
ztrLN4YRTak,2784
Z5Abthb2HKE,960
18gtQwEleVc,4359
rHjzThciCOg,16657
VZ6tj8mJCjY,8922
tqK6U22TBYI,90662
cRWtjFD5dTI,34341
f8rQXYYlOOE,48201
90UQFBkTYp0,20456
5OskDoQI7cM,7639
YYFsSqDq1Mc,1608
z3CZTqwb6kw,41224
2fUDPJbSa88,9405
XE5UW1FSR4w,809
Oef6uK_KnZo,266
IiClDihLIpQ,29674
1Aev7NU4XOw,153558
6P5nvt-ZH98,452
-fAiUuKu5hg,357171
hwuqteLcL7M,1261
tH7kO-nR63w,23309
P32pv_2Ry5E,14585
TRRwiQvf8Y4,8615
xr3-KNkij-Y,4847
GdF-EuWK25k,21746
bFtrFnmfErA,12800
01nHHRoRstw,7687
uLsLWKerYxg,4550
6z9sYkkfXYA,22768
eFO0ddctKRo,33390
1AozVqm2Yq8,636
UYmeGmcG4ik,11993
Yf39_UZEyBA,2735
9Yf1xMPsXko,1470
Z2vpXA-lxhc,1306
Hlk6bsrbNzk,12064
KOscalbUjq4,9763
dnWTq9fYlZA,7941
49U0cGedmHM,30234
zsIwo9tZtcI,144576
WkMWNd7r1v0,27782
PAmf8bSgCmM,90327
9jl39_zCyFs,1718
LdVr5FEVNek,1064
Pl0ACCDK-Y4,27976
uFH0k4POrcc,2667
GwB1ap3G_2Y,5127
9GOj0rJlBSM,57866
Zq9EL2e1u6g,154948
_YNlOCyHeK8,1420
P4ke_YxDTUo,1233
UDjinpTaU78,4920
ld5zXAzOr6w,35389
Joii9a21C60,2021
wFXZ-eX4J3g,5708
Tk15Y2Dg5cs,1319538
TOiZ7Xsb9gw,6772
HF1IXkTsnvg,515
K4xFibFB_Y0,272
vFMS9UZaBwQ,365510
oXFnXB2_CDc,8049
DhBe87UIyuA,120457
qd2Icg61Cus,19420
Z1yHyfjS2TU,34152
d3btfMuaegs,1200
yq7BfVnX_4E,365422
8OmncjZQlHk,9337
S8Bi2HZpaBI,1164771
Id3sAwTyfc4,84881
C4x8aOAp1fY,1270
Ha33aLZ5jZ4,7818
jh3Fy5NewwA,21186
l1dnA0hdDAg,104452
pbZax30Arp4,3703
ic0tfLJCJFo,91949
b4216aemo5I,1147
lbTFzjDurSs,6550
erXuaKVgo8g,18677
TX3Ews4eook,17080
jawmM2R0aQQ,13304
afb5aIKW458,36482
vqTFt4MO8Ow,6336
eNZpzgqUEMY,18355
PJCHF0fk5pE,25553
VwGLIvJ5Ogw,1282
PdyqTdbwOyc,2292
6EJ4sKrUhnQ,670
SXAbsvHW3r4,2691
OAby2Hfx5wc,8174
oMQWb0Z8myc,3226
F-DxLv8nrpY,824
u1eq0IOIdCQ,79528
MBHGe5PCbDw,2595
DfcKF7LfTaM,63858
9tbv7u66RjE,48930
mnToVJBNb8k,15441
sR3qq4qz0U8,74246
X-SjXSkeXao,14107
eZZIeu6w5Eo,34322
p552is1MCz4,176458
en9NT13ytfA,29039
9slpRHgTKQA,2180
zbhTpy8vitE,13914
-YFDQDH3W7A,2017289
ZWMZfCNmTjg,36251
f0XtNVriLM8,13676
r6CEWcGGh4U,20437
u-vXibt6qxE,48023
f9nxFzvj6DU,5148
5KqaKq8K7ZM,8159
N1-r0x4J6Ts,51219
avJhLKgF5uY,39847
rh3mMES2i-0,1119
mWRFU8Q0in4,35363
wAk1YZacLWg,1408
DBZ7mTPR-fU,4032
1FLW6sJGjLo,49440
swP_azeMhC4,623
pCACq4XVyLA,20340
3si0SvooYuE,617
Y61LV90wXXM,96161
9FdgOJFQRtI,7196
ngI0cK-VFYU,4193
BPkbZVpsCXg,15275
_wwuSu66774,7181
Fgrrs-wbTW0,10222
LyNmcb4njv8,5157
OUkm8Mb4BpI,9902
UanZTHw3IQA,3537
ggnJm1aOaN4,687
nmxZnLvfudQ,1605
ZTdShDLcBY4,7448
mXa-W9f9vLM,6786
Etf4IgN19aM,64611
MUL0MrJE1P0,1683
2k_y9yWur64,943
wuufm8ylnlM,12770
tG2JGP_Y55w,25140
tJDKOv6PRGU,99240
2f91x4hsjYo,13116
TbehDAYqJgc,5671
TKElQg0wxTA,197159
pfmXeSViOnQ,1457
xzZIovu8aZs,5536
RK8tsQEVrWI,62382
-XcEDhkisNk,192095
zbfl2VN0y60,2846
4skgfNkhuIQ,118065
Bbs68jnY-nk,3568
1OU3Bb6bOCQ,2579
qX_nfrJwieg,1063
A0sGgRkK7dU,6255
x-311Lza18g,1250
dbKabPdjjzs,117134
jJmaWudigtk,6229
etCcaqQRgSk,83611
Iy6MPU_5ZEQ,28582
xD_9yoxuU2U,30600
fh-dbSyO9yM,639
wPLnoeqCm9k,758
9WaTwUHf9lg,2010984
QuMTkP_nAnU,23202
7_43w3IoQ_M,2084
-uUc4K-OeKU,19944
nofJcIU-j_U,30940
kG5DVD2aKUw,1562
99y9RCyrJ5A,265
YRNg9m2qUug,4174
XfkNrPhj6ME,1328
BG4-sIvMvB8,7892
yZXDpc_Kmy4,23833
Y-4hh8XNrUg,22837
cAkzFs4MZvk,23525
mo_RlHB9Frc,34281
jNr-YW1LHLo,4811
uPCcEw4ylis,8919
DIoAaQb9zLQ,1113
GB759hw_3ZA,40765
9LzmFzEFyFI,352838
DwJ_h4jZCnI,26119
IG47s6k5ZRk,13746
gXF_iax40Kc,362736
KMqnXhVvQBk,25320
_LF1PHPj75k,8118
RO5KUR8co9g,2695
YBR8tUg4nZo,26307
aa7KiUApHMw,32293
aS6OwCQy23E,87995
kPwP4nCsLl4,23914
r5C-L3HQFAs,480905
p0XF3nIY_nw,2911
pDkhBdyW_9k,27305
IDEtRlS_qJk,3411
Zpcsx5ZjKPE,140709
RzZS5rUwdgA,39061
bwbpOreqDXg,3316441
EeS-k15K7FQ,15123
uhEmPgvNJSo,157218
zx_bNpx8yGc,16640
owQuxhCjJTE,1759
OIUqDfCV5gk,17620
S_EL7kjSQG8,14990
HUQHFoakwhM,5772
rDYdBLvWLjE,5521
Ra0IpexpYRI,13910
9BJE_EQrKSQ,17756
C4REXm8MXt4,1753
4v8HontbpFU,1775
l9kyq82A6_k,25814
iKglO8GphzE,2083
wcM9kw-vU00,5889
DvmMGFHO84c,34869
PZC7YI_MS_E,893958
1hF4zGmNVS0,10736
2ku2rpKku0g,1361
6SFIkabGTPk,6232
BVN9mRqLJv8,26033
OjGDHiy70dg,33078
a70J1c7v6oI,27817
buXabYbKJU4,14586
TkPIckOntAk,97196
GdUbNezTn04,5330
OYejKKUuq_0,3503
_nfMLbhzNxI,807907
HaP9bf6tTPw,14247
l_ZSWRcedog,116627
4ORXE3kKAEo,6585
CUIpcvRkPXA,677655
lMzJQFXxRcw,43067
AojXJYadaF0,1735574
TGN-NR598H8,28165
sNxLIT0KkVc,42444
QyEge-UZk1k,3831
3mPfHgdqVio,11588
EgZxS09nP-c,23840
oXDtbEuvCLY,114316
RPq3dV5tTTM,13193
eNYRuOqOeig,24545
G-CQCj7M1Ms,16436
sWMYH4dxIWc,9542
xyFDOXiQzbg,18420
uGW4fdtIdM4,17522
4ySZRLvHvVA,15568
ocdlM2KDjsk,18711
CJ6sgLFX2Ew,1193
ndnqK1HD_g8,622
Meo00D4Wk0w,28128
vAMDiaJ32as,6302
4LSpZSuJ7xE,32673
oUhl4ilDrug,8228
hJ4xZBQcynw,1417
eQdBFVJQQww,8413
G0kNnGkYtFE,11797
6tQSs_Vq9so,99811
ftl8p8rXKI8,18171
nztnQfI0Q_s,5245
4INiLYk0GLw,1092
FD_LG5MF9w8,215770
mk_SLAoueow,25677
hLKSeQcygAE,4366
iQ_3oi07V3U,596
zjmwgl8W8i4,38932
Qw2MMTLlYbc,6341
a-xUJLAmP-k,3630
fYa1PvMtsFk,2399
JfY9oLsYvV4,21460
wZVUremLZA8,9359
qFoPoBJwlw8,27522
PL6VeeGSCJw,3478
IiDUnQIwv_o,4260
PuSKMwsHLzU,773191
bEGS4mNrsFw,4394
82Plp5KhwYk,7115
ftv8LjCxYVE,10867
WkzTFzppLuw,72405
M54KrXihOQc,10773
wRjnB8Yvvn4,33414
OxXtprc08r4,111463
VWEztMzjCoE,20053
y95fiPd6JQw,213202
RSfkbMsvf64,26550
7AHBfy_Ylgc,1148
0Gdro1cnm9c,1092
CZ2K3xgve_8,12884
x5Ph3pQSJuE,1918
cV-LtcRy1Og,20735
5ChlliOo3ZM,98148
CcWs7nRPFtY,12850
ZLUngTohB8c,2617
1MFm-CvnTPU,835
rxtSmX-uTVw,233760
2qF5U39LOco,9795
IOPsi8jmBhQ,550737
64-RoHt8R2E,1711
3uTCL5mnecs,23391
UpZYIqhDDVE,1329
iCE-eHjnJR4,46558
8ZdCn-kH_hs,1153
LSxMGvQXGUk,3920
2RhL4uCOZ0E,4823
ib-lbmq3jlg,37590
ayIDxtUBj2o,193
M6uZmfQbJ80,3578
GqMKgUzF50U,487
_rM3_a0VVwo,2868
GzePD90CyIk,54444
OwhiijulSVg,75690
ZLif08oYiVU,3985
25VWaLdeYv0,2765
cJqhLi5RWro,23903
kpesC4O1V4Q,2297
OXNyTCjmXHw,29686
J86Ro-M7N1I,226365
FI5klETam1Y,3395
V2qCqzNkwg0,1082
KsZn-5DUBTg,1960
JiXTatFtg2E,1433
h8Zg5XvUpLY,10212
S3zg3fN-bvs,15085
eux4mXj2Sd4,17169
MpGnOXOlVi0,13821
38EVCnk_PSU,661
M3cVMBKnXkQ,38485
S4-scouhMso,17510
dIgbQrCM3fU,1205
2TofQnrzkLc,1799
lK2ah9oDLfg,218599
r_c2vIV5HY4,6996
NxT-VPgiw_k,7492
6nfBC2-jxLk,32224
GZxCaUtivHo,59010
fhBN457Hlb0,9179
POBc2zm0Iqs,21742
UXPblqu50m8,20546
YPeL7Jjd6xg,2820
